id,dep_delayed_15min
45297,0.26698998
45298,0.1603403
45299,0.26230308
45300,0.19246578
45301,0.19246578
45302,0.1852685
45303,0.26595467
45304,0.10894236
45305,0.013930241
45306,0.16425206
45307,0.18002918
45308,0.52435416
45309,0.18087389
45310,0.029941931
45311,0.26620921
45312,0.22575675
45313,0.069571786
45314,0.68544346
45315,0.22690831
45316,0.08563083
45317,0.2684351
45318,0.029457668
45319,0.3181895
45320,0.030831939
45321,0.065367624
45322,0.1600593
45323,0.26018628
45324,0.13021877
45325,0.24725609
45326,0.15415457
45327,0.18201773
45328,0.15618843
45329,0.23738724
45330,0.10725708
45331,0.10994494
45332,0.24582548
45333,0.06636786
45334,0.17415032
45335,0.27044383
45336,0.7349587
45337,0.5381817
45338,0.22618932
45339,0.2684351
45340,0.18087389
45341,0.33702856
45342,0.08563083
45343,0.1603403
45344,0.27157223
45345,0.1852685
45346,0.21487887
45347,0.5896754
45348,0.41326156
45349,0.087045565
45350,0.18087389
45351,0.14407028
45352,0.21584405
45353,0.26230308
45354,0.20815091
45355,0.2978568
45356,0.21584405
45357,0.2866176
45358,0.013733211
45359,0.3226863
45360,0.08916828
45361,0.20815091
45362,0.065367624
45363,0.26620921
45364,0.084060125
45365,0.25217697
45366,0.10545431
45367,0.24142608
45368,0.011081123
45369,0.20815091
45370,0.15600409
45371,0.21219435
45372,0.10545431
45373,0.2684351
45374,0.14005262
45375,0.29128024
45376,0.06560392
45377,0.24140385
45378,0.261689
45379,0.2684351
45380,0.13239075
45381,0.13021877
45382,0.2298516
45383,0.4272387
45384,0.075716265
45385,0.112167634
45386,0.10131278
45387,0.06310977
45388,0.3665842
45389,0.29471365
45390,0.4057594
45391,0.2447681
45392,0.44185257
45393,0.23535128
45394,0.22690831
45395,0.24006937
45396,0.2866176
45397,0.14232308
45398,0.21584405
45399,0.21537
45400,0.27802497
45401,0.26620921
45402,0.3275354
45403,0.2447681
45404,0.2978568
45405,0.22725524
45406,0.19246578
45407,0.21750031
45408,0.3046819
45409,0.21584405
45410,0.22575675
45411,0.03253752
45412,0.1851761
45413,0.07282577
45414,0.46943414
45415,0.21584405
45416,0.24191755
45417,0.11700522
45418,0.24582548
45419,0.085630395
45420,0.28091425
45421,0.33596277
45422,0.23535128
45423,0.033628277
45424,0.06776106
45425,0.26920033
45426,0.0738338
45427,0.18087389
45428,0.33596277
45429,0.42627758
45430,0.07651186
45431,0.23738724
45432,0.035434306
45433,0.065367624
45434,0.15624976
45435,0.16908613
45436,0.32517514
45437,0.13021877
45438,0.32184157
45439,0.19246578
45440,0.33164296
45441,0.25428724
45442,0.20629787
45443,0.20932376
45444,0.16847886
45445,0.18768854
45446,0.21219435
45447,0.16908613
45448,0.069796786
45449,0.21715043
45450,0.20629787
45451,0.40144232
45452,0.28091425
45453,0.29180184
45454,0.2714455
45455,0.065367624
45456,0.2684351
45457,0.2427656
45458,0.52435416
45459,0.12772883
45460,0.20932376
45461,0.21584405
45462,0.19246578
45463,0.12267855
45464,0.08352372
45465,0.15757869
45466,0.22575675
45467,0.24142608
45468,0.19246578
45469,0.34628773
45470,0.3500967
45471,0.0236984
45472,0.12806319
45473,0.12772883
45474,0.23738724
45475,0.1682509
45476,0.37325427
45477,0.3096934
45478,0.37325427
45479,0.01584699
45480,0.20094357
45481,0.49952093
45482,0.385591
45483,0.029263679
45484,0.26387414
45485,0.059034433
45486,0.1657889
45487,0.1614202
45488,0.28587782
45489,0.21487887
45490,0.3096934
45491,0.19255096
45492,0.012381411
45493,0.1851761
45494,0.19999243
45495,0.18147725
45496,0.17441867
45497,0.35602796
45498,0.084060125
45499,0.14062299
45500,0.26387414
45501,0.18549162
45502,0.24723358
45503,0.3844311
45504,0.1550092
45505,0.23738724
45506,0.18500265
45507,0.18613955
45508,0.011460399
45509,0.10576836
45510,0.24142608
45511,0.0738338
45512,0.26230308
45513,0.28091425
45514,0.06360357
45515,0.29800904
45516,0.21584405
45517,0.19246578
45518,0.035892453
45519,0.13021877
45520,0.11861494
45521,0.24582548
45522,0.2547374
45523,0.50029725
45524,0.20629787
45525,0.1119179
45526,0.23357189
45527,0.440594
45528,0.34978738
45529,0.12232918
45530,0.20629787
45531,0.01003144
45532,0.010352595
45533,0.18087389
45534,0.06704986
45535,0.1603403
45536,0.19930375
45537,0.1851761
45538,0.12232918
45539,0.2866176
45540,0.26230308
45541,0.010352595
45542,0.39622694
45543,0.20815091
45544,0.28893027
45545,0.1682509
45546,0.09634005
45547,0.6369166
45548,0.010352595
45549,0.4015085
45550,0.074182004
45551,0.06335788
45552,0.1852932
45553,0.028402004
45554,0.37248936
45555,0.18087389
45556,0.011575879
45557,0.0738338
45558,0.1603403
45559,0.21584405
45560,0.1342675
45561,0.69842786
45562,0.16190329
45563,0.17423311
45564,0.37325427
45565,0.13021877
45566,0.21537
45567,0.014070254
45568,0.3046819
45569,0.09647669
45570,0.10725708
45571,0.05037637
45572,0.13330145
45573,0.06636786
45574,0.3181895
45575,0.21584405
45576,0.28514686
45577,0.2164219
45578,0.12508415
45579,0.13021877
45580,0.075716645
45581,0.18087389
45582,0.13791546
45583,0.06636786
45584,0.010352595
45585,0.06193932
45586,0.33596277
45587,0.22690831
45588,0.02590387
45589,0.29128024
45590,0.111225314
45591,0.32517514
45592,0.20094357
45593,0.19321768
45594,0.16970162
45595,0.12232918
45596,0.037043195
45597,0.25923368
45598,0.12025732
45599,0.17441867
45600,0.08088884
45601,0.49023595
45602,0.47868827
45603,0.2427656
45604,0.13174398
45605,0.69842786
45606,0.08352372
45607,0.17415032
45608,0.29471365
45609,0.12796988
45610,0.24725609
45611,0.115091085
45612,0.12506922
45613,0.031171812
45614,0.06776106
45615,0.032621495
45616,0.21391498
45617,0.1342675
45618,0.13710915
45619,0.21487887
45620,0.14997834
45621,0.22399186
45622,0.3948174
45623,0.16415836
45624,0.18857129
45625,0.25428724
45626,0.21750031
45627,0.06842663
45628,0.15022221
45629,0.2111327
45630,0.31061706
45631,0.087045565
45632,0.13021877
45633,0.15969579
45634,0.16415836
45635,0.075716645
45636,0.351309
45637,0.28893027
45638,0.08352372
45639,0.4353088
45640,0.22399186
45641,0.21584405
45642,0.653381
45643,0.29824594
45644,0.29471365
45645,0.2427656
45646,0.030831939
45647,0.084060125
45648,0.19246578
45649,0.13595064
45650,0.18499397
45651,0.05189741
45652,0.014070254
45653,0.120388955
45654,0.065367624
45655,0.28091425
45656,0.093868315
45657,0.06377626
45658,0.17111845
45659,0.12718302
45660,0.21750031
45661,0.22690831
45662,0.069571786
45663,0.13043718
45664,0.14832246
45665,0.13459025
45666,0.065367624
45667,0.031497024
45668,0.21840656
45669,0.13526016
45670,0.065367624
45671,0.084060125
45672,0.3948174
45673,0.20629787
45674,0.34628773
45675,0.025992688
45676,0.123206235
45677,0.03253752
45678,0.15022221
45679,0.13021877
45680,0.23203748
45681,0.24582548
45682,0.35813245
45683,0.53133565
45684,0.26230308
45685,0.07427467
45686,0.26620921
45687,0.37169203
45688,0.15957281
45689,0.064839944
45690,0.11450185
45691,0.21750031
45692,0.010352595
45693,0.440594
45694,0.32263342
45695,0.1668387
45696,0.069796786
45697,0.20815091
45698,0.13710915
45699,0.13239075
45700,0.31564087
45701,0.030369598
45702,0.24191755
45703,0.17415032
45704,0.19246578
45705,0.45597547
45706,0.010352595
45707,0.5684155
45708,0.48397735
45709,0.3658976
45710,0.21584405
45711,0.12585606
45712,0.21201019
45713,0.2866176
45714,0.23738724
45715,0.08352372
45716,0.21584405
45717,0.010352595
45718,0.08652041
45719,0.10952502
45720,0.010352595
45721,0.15598921
45722,0.21380988
45723,0.29471365
45724,0.079002075
45725,0.16835234
45726,0.21584405
45727,0.16415836
45728,0.07511668
45729,0.13021877
45730,0.31413203
45731,0.0317832
45732,0.31564087
45733,0.31413203
45734,0.06572404
45735,0.18122528
45736,0.026083939
45737,0.30584258
45738,0.18549162
45739,0.011460399
45740,0.12232918
45741,0.111225314
45742,0.03527478
45743,0.123775996
45744,0.51679456
45745,0.070613
45746,0.2684351
45747,0.08323999
45748,0.025992688
45749,0.16190329
45750,0.21219435
45751,0.057783034
45752,0.23357189
45753,0.18613955
45754,0.21219435
45755,0.21333116
45756,0.1851761
45757,0.21219435
45758,0.17241943
45759,0.12025732
45760,0.13710915
45761,0.21750031
45762,0.031998917
45763,0.51679456
45764,0.0293829
45765,0.20350745
45766,0.1749868
45767,0.010352595
45768,0.0317832
45769,0.030831939
45770,0.32949513
45771,0.18613955
45772,0.08003705
45773,0.15600409
45774,0.013041795
45775,0.075716645
45776,0.24057755
45777,0.20094357
45778,0.24582548
45779,0.32789811
45780,0.3500967
45781,0.16617987
45782,0.17441867
45783,0.4601201
45784,0.31068715
45785,0.14274289
45786,0.08878468
45787,0.12796007
45788,0.011460399
45789,0.2684351
45790,0.21750031
45791,0.23738724
45792,0.3333352
45793,0.13791546
45794,0.15022221
45795,0.2866176
45796,0.064839944
45797,0.06357642
45798,0.13330145
45799,0.21699694
45800,0.3096934
45801,0.13021877
45802,0.14005262
45803,0.025619913
45804,0.087045565
45805,0.1132438
45806,0.0738338
45807,0.19321768
45808,0.21219435
45809,0.35308236
45810,0.21487887
45811,0.06636786
45812,0.3948174
45813,0.22143777
45814,0.23984556
45815,0.13710915
45816,0.13174398
45817,0.06704986
45818,0.014236198
45819,0.22143777
45820,0.044078887
45821,0.17918728
45822,0.22320588
45823,0.3500967
45824,0.16415836
45825,0.012650963
45826,0.11355722
45827,0.08352372
45828,0.1725068
45829,0.25923368
45830,0.2786781
45831,0.03886194
45832,0.24863109
45833,0.18712413
45834,0.51679456
45835,0.023286972
45836,0.26230308
45837,0.18956883
45838,0.21219435
45839,0.14407028
45840,0.21584405
45841,0.21391498
45842,0.091712326
45843,0.25923368
45844,0.06376091
45845,0.10706196
45846,0.065367624
45847,0.22575675
45848,0.115091085
45849,0.17415032
45850,0.29471365
45851,0.33971718
45852,0.065367624
45853,0.08608363
45854,0.08162321
45855,0.024282018
45856,0.36544013
45857,0.06293718
45858,0.012508522
45859,0.32949513
45860,0.19246578
45861,0.19246578
45862,0.14005262
45863,0.14005262
45864,0.18549162
45865,0.21557237
45866,0.0654984
45867,0.13819015
45868,0.32517514
45869,0.24734746
45870,0.1614202
45871,0.18087389
45872,0.19246578
45873,0.22518995
45874,0.08352372
45875,0.08652041
45876,0.025992688
45877,0.24906412
45878,0.06704986
45879,0.16838437
45880,0.032621495
45881,0.15957281
45882,0.21219435
45883,0.13021877
45884,0.14964627
45885,0.06276469
45886,0.06776106
45887,0.15757869
45888,0.17441867
45889,0.11450185
45890,0.2941559
45891,0.1640013
45892,0.2684351
45893,0.2684351
45894,0.032753095
45895,0.18956883
45896,0.24582548
45897,0.19246578
45898,0.026880559
45899,0.12508415
45900,0.2684351
45901,0.26620921
45902,0.20815091
45903,0.06776106
45904,0.20815091
45905,0.17210522
45906,0.08162321
45907,0.06651397
45908,0.17396802
45909,0.24863109
45910,0.07426495
45911,0.20629787
45912,0.2684351
45913,0.24276431
45914,0.16593923
45915,0.14005262
45916,0.17560592
45917,0.2024095
45918,0.23738724
45919,0.06376091
45920,0.13595064
45921,0.13595064
45922,0.15851001
45923,0.24582548
45924,0.07431302
45925,0.12404063
45926,0.24578504
45927,0.030577725
45928,0.028715886
45929,0.10576836
45930,0.065367624
45931,0.030095756
45932,0.27291924
45933,0.05500617
45934,0.26230308
45935,0.011460399
45936,0.26387414
45937,0.18613955
45938,0.08563083
45939,0.83072084
45940,0.040199604
45941,0.16615152
45942,0.19475468
45943,0.17255937
45944,0.13710915
45945,0.1837183
45946,0.12806319
45947,0.15415457
45948,0.3665842
45949,0.08352372
45950,0.065367624
45951,0.15022221
45952,0.23535128
45953,0.15618843
45954,0.25503054
45955,0.17415032
45956,0.13710915
45957,0.19246578
45958,0.065367624
45959,0.16448624
45960,0.17415032
45961,0.3948174
45962,0.111225314
45963,0.35064745
45964,0.26387414
45965,0.35308236
45966,0.16415836
45967,0.28222123
45968,0.13021877
45969,0.115091085
45970,0.24863109
45971,0.17515035
45972,0.21584405
45973,0.09750839
45974,0.031102471
45975,0.28091425
45976,0.085102126
45977,0.16594544
45978,0.13021877
45979,0.12202137
45980,0.5381817
45981,0.18712413
45982,0.079700604
45983,0.23079495
45984,0.14232308
45985,0.27157223
45986,0.036020175
45987,0.05189741
45988,0.3284908
45989,0.3112149
45990,0.18956883
45991,0.23738724
45992,0.12796007
45993,0.012784223
45994,0.14005262
45995,0.06842663
45996,0.065367624
45997,0.48113963
45998,0.22959922
45999,0.21584405
46000,0.29128024
46001,0.3420517
46002,0.06776106
46003,0.21750031
46004,0.14407028
46005,0.16835234
46006,0.26620921
46007,0.29824594
46008,0.27157223
46009,0.11700522
46010,0.010352595
46011,0.25923368
46012,0.29612875
46013,0.12202137
46014,0.1851761
46015,0.06776106
46016,0.1851761
46017,0.16448624
46018,0.17560592
46019,0.16415836
46020,0.011409983
46021,0.16289793
46022,0.16806038
46023,0.022818834
46024,0.25217697
46025,0.0738338
46026,0.08563083
46027,0.23535128
46028,0.18884614
46029,0.37325427
46030,0.1305107
46031,0.07495319
46032,0.04309841
46033,0.20815091
46034,0.03886194
46035,0.17415032
46036,0.34628773
46037,0.4272387
46038,0.28514686
46039,0.21219435
46040,0.18087389
46041,0.17441867
46042,0.1142162
46043,0.28514686
46044,0.04380691
46045,0.19582379
46046,0.2427656
46047,0.5579106
46048,0.24582548
46049,0.19656718
46050,0.18956883
46051,0.17415032
46052,0.2866176
46053,0.13021877
46054,0.03735115
46055,0.23535128
46056,0.26230308
46057,0.111225314
46058,0.19246578
46059,0.2427656
46060,0.08535359
46061,0.17441867
46062,0.047238454
46063,0.29471365
46064,0.3665842
46065,0.21219435
46066,0.20418891
46067,0.0584492
46068,0.17423311
46069,0.17441867
46070,0.13710915
46071,0.18500811
46072,0.16425206
46073,0.18087389
46074,0.16415836
46075,0.03226634
46076,0.20815091
46077,0.06334621
46078,0.14755017
46079,0.34772244
46080,0.13239075
46081,0.03277308
46082,0.07698138
46083,0.18613955
46084,0.10345876
46085,0.18956883
46086,0.21487887
46087,0.20629787
46088,0.1603403
46089,0.19246578
46090,0.12506922
46091,0.059034433
46092,0.28091425
46093,0.19246578
46094,0.22085923
46095,0.20815091
46096,0.030878099
46097,0.32517514
46098,0.14005262
46099,0.18857129
46100,0.26387414
46101,0.128546
46102,0.5977262
46103,0.12913193
46104,0.2858525
46105,0.011460399
46106,0.21557237
46107,0.010352595
46108,0.13678624
46109,0.03735115
46110,0.29800904
46111,0.011099867
46112,0.23738724
46113,0.07575726
46114,0.13021877
46115,0.2684351
46116,0.24582548
46117,0.046153545
46118,0.24582548
46119,0.079700604
46120,0.17415032
46121,0.16415836
46122,0.16096495
46123,0.23357189
46124,0.3329102
46125,0.32263342
46126,0.18801814
46127,0.3665842
46128,0.13239075
46129,0.24191755
46130,0.070613
46131,0.06651397
46132,0.14005262
46133,0.29128024
46134,0.08352372
46135,0.26387414
46136,0.13021877
46137,0.04624627
46138,0.06293718
46139,0.24723358
46140,0.09008559
46141,0.16425206
46142,0.08352372
46143,0.37325427
46144,0.119731076
46145,0.14997834
46146,0.26595467
46147,0.117004625
46148,0.07651186
46149,0.21584405
46150,0.18500265
46151,0.25425142
46152,0.15757869
46153,0.14062299
46154,0.22085923
46155,0.23738724
46156,0.14407028
46157,0.18087389
46158,0.26123938
46159,0.2427656
46160,0.107927956
46161,0.24191755
46162,0.025992688
46163,0.17441867
46164,0.21219435
46165,0.21219435
46166,0.025619913
46167,0.23535128
46168,0.3096934
46169,0.19246578
46170,0.6089299
46171,0.012410342
46172,0.28230232
46173,0.064839944
46174,0.24484383
46175,0.23543654
46176,0.16448624
46177,0.02590387
46178,0.24708806
46179,0.18712413
46180,0.24582548
46181,0.31789705
46182,0.13021877
46183,0.29471365
46184,0.15022221
46185,0.06776106
46186,0.22399186
46187,0.13239075
46188,0.23079495
46189,0.10278547
46190,0.0654984
46191,0.13239075
46192,0.11587764
46193,0.014070254
46194,0.20629787
46195,0.1578237
46196,0.09802874
46197,0.036384974
46198,0.2547374
46199,0.21219435
46200,0.06376091
46201,0.20317212
46202,0.06253121
46203,0.28514686
46204,0.01584699
46205,0.0738338
46206,0.21219435
46207,0.15618843
46208,0.02590387
46209,0.2978568
46210,0.2978568
46211,0.5684155
46212,0.16415836
46213,0.21584405
46214,0.29612875
46215,0.1603403
46216,0.21750031
46217,0.20520364
46218,0.3046819
46219,0.16031015
46220,0.21750031
46221,0.23535128
46222,0.1258948
46223,0.15757869
46224,0.2165529
46225,0.19246578
46226,0.06704986
46227,0.085102126
46228,0.1621561
46229,0.33702856
46230,0.1426746
46231,0.10952502
46232,0.32184157
46233,0.3500967
46234,0.2034627
46235,0.13239075
46236,0.15411253
46237,0.17874938
46238,0.30050007
46239,0.06948286
46240,0.10545431
46241,0.20815091
46242,0.12025732
46243,0.17415032
46244,0.3046819
46245,0.14722025
46246,0.29471365
46247,0.13021877
46248,0.16806038
46249,0.1851761
46250,0.23738724
46251,0.13330145
46252,0.0738338
46253,0.25217697
46254,0.21219435
46255,0.25217697
46256,0.5561267
46257,0.16835234
46258,0.18613955
46259,0.16415836
46260,0.18087389
46261,0.17111845
46262,0.13791546
46263,0.09264358
46264,0.16854171
46265,0.20815091
46266,0.11097616
46267,0.1342675
46268,0.21219435
46269,0.08352372
46270,0.24723358
46271,0.13239075
46272,0.1600593
46273,0.30368918
46274,0.23535128
46275,0.29471365
46276,0.0584492
46277,0.08820387
46278,0.09802874
46279,0.32624796
46280,0.34322625
46281,0.07427467
46282,0.13330145
46283,0.115091085
46284,0.3658976
46285,0.28091425
46286,0.13239075
46287,0.15204002
46288,0.24582548
46289,0.37248936
46290,0.13239075
46291,0.18087389
46292,0.13174398
46293,0.013777244
46294,0.21584405
46295,0.18002918
46296,0.06920313
46297,0.070613
46298,0.45660225
46299,0.25131404
46300,0.055875942
46301,0.19246578
46302,0.22143777
46303,0.014070254
46304,0.23099847
46305,0.08652041
46306,0.1749868
46307,0.29471365
46308,0.19255096
46309,0.097546525
46310,0.13710915
46311,0.13021877
46312,0.06704986
46313,0.3178198
46314,0.15781015
46315,0.06422091
46316,0.13710915
46317,0.17441867
46318,0.32184157
46319,0.26230308
46320,0.19246578
46321,0.1099
46322,0.32517514
46323,0.20418891
46324,0.19246578
46325,0.29631698
46326,0.14096965
46327,0.15757869
46328,0.13710915
46329,0.21750031
46330,0.13330145
46331,0.13710915
46332,0.03253752
46333,0.1851761
46334,0.24723358
46335,0.118198685
46336,0.18087389
46337,0.14005262
46338,0.11450185
46339,0.32624796
46340,0.21699694
46341,0.1099
46342,0.21557237
46343,0.21285036
46344,0.20418891
46345,0.044078887
46346,0.029500991
46347,0.26123938
46348,0.3181895
46349,0.31564087
46350,0.15143697
46351,0.23738724
46352,0.29471365
46353,0.16448624
46354,0.16835234
46355,0.06253121
46356,0.16415836
46357,0.28514686
46358,0.11201285
46359,0.37325427
46360,0.22764626
46361,0.29128024
46362,0.14127494
46363,0.21219435
46364,0.2388379
46365,0.20629787
46366,0.21219435
46367,0.12202137
46368,0.12806319
46369,0.1109767
46370,0.06636786
46371,0.21584405
46372,0.18500265
46373,0.13174398
46374,0.2684351
46375,0.32421017
46376,0.3948174
46377,0.15022221
46378,0.0083712805
46379,0.21715043
46380,0.23738724
46381,0.08652041
46382,0.13330145
46383,0.14407028
46384,0.2745647
46385,0.20094357
46386,0.13174398
46387,0.025992688
46388,0.0317832
46389,0.119731076
46390,0.1578237
46391,0.032621495
46392,0.17560592
46393,0.36334774
46394,0.24512462
46395,0.23357189
46396,0.27157223
46397,0.1864222
46398,0.22575675
46399,0.23738724
46400,0.28893027
46401,0.2684351
46402,0.24582548
46403,0.11450185
46404,0.45597547
46405,0.031998917
46406,0.02590387
46407,0.2684351
46408,0.16384172
46409,0.065367624
46410,0.1603403
46411,0.15624976
46412,0.19246578
46413,0.06253121
46414,0.17415032
46415,0.18002918
46416,0.15022221
46417,0.19246578
46418,0.27157223
46419,0.2526419
46420,0.16415836
46421,0.0738338
46422,0.19246578
46423,0.0738338
46424,0.21699694
46425,0.16415836
46426,0.01003144
46427,0.010352595
46428,0.10278547
46429,0.1342675
46430,0.13957909
46431,0.21750031
46432,0.10545431
46433,0.087045565
46434,0.1749868
46435,0.013777244
46436,0.2427656
46437,0.28514686
46438,0.13239075
46439,0.065367624
46440,0.03231458
46441,0.06704986
46442,0.21584405
46443,0.55198
46444,0.2684351
46445,0.013041795
46446,0.06704986
46447,0.2386181
46448,0.12202137
46449,0.22690831
46450,0.27157223
46451,0.08352372
46452,0.16384172
46453,0.25859123
46454,0.14407028
46455,0.2557189
46456,0.22690831
46457,0.21557237
46458,0.2866176
46459,0.16847886
46460,0.15757869
46461,0.21391498
46462,0.3275354
46463,0.2866176
46464,0.18188332
46465,0.030752027
46466,0.012586732
46467,0.025992688
46468,0.4272387
46469,0.13952237
46470,0.37521943
46471,0.0317832
46472,0.06651397
46473,0.034048487
46474,0.08352372
46475,0.46927562
46476,0.1603403
46477,0.18857129
46478,0.13239075
46479,0.24608782
46480,0.30191073
46481,0.02590387
46482,0.21584405
46483,0.10725708
46484,0.2935278
46485,0.08352372
46486,0.10477885
46487,0.18956883
46488,0.03527478
46489,0.14407028
46490,0.18087389
46491,0.26595467
46492,0.17441867
46493,0.39883447
46494,0.21750031
46495,0.14005262
46496,0.027045222
46497,0.08352372
46498,0.25110137
46499,0.17515452
46500,0.29128024
46501,0.012129782
46502,0.20629787
46503,0.26830593
46504,0.1603403
46505,0.22690831
46506,0.087045565
46507,0.24006937
46508,0.1938706
46509,0.111225314
46510,0.05061328
46511,0.21699694
46512,0.26620921
46513,0.08495952
46514,0.011575879
46515,0.104108654
46516,0.303818
46517,0.013041795
46518,0.29612875
46519,0.43247372
46520,0.040978316
46521,0.08352372
46522,0.28514686
46523,0.17441867
46524,0.20629787
46525,0.309784
46526,0.23129293
46527,0.1600593
46528,0.17657511
46529,0.24191755
46530,0.3187656
46531,0.13217671
46532,0.22399186
46533,0.37945285
46534,0.16448624
46535,0.032621495
46536,0.0293829
46537,0.16415836
46538,0.21285036
46539,0.087267175
46540,0.26620921
46541,0.069796786
46542,0.29612875
46543,0.21840656
46544,0.06776106
46545,0.21750031
46546,0.023286972
46547,0.107927956
46548,0.15415457
46549,0.24582548
46550,0.43093172
46551,0.3181895
46552,0.24660182
46553,0.011575879
46554,0.06376091
46555,0.28616223
46556,0.013041795
46557,0.24484383
46558,0.32184157
46559,0.31016254
46560,0.21750031
46561,0.14005262
46562,0.26387414
46563,0.26620921
46564,0.53133565
46565,0.015373395
46566,0.23099847
46567,0.12025732
46568,0.19930375
46569,0.37700844
46570,0.074182004
46571,0.0738338
46572,0.17415032
46573,0.18147725
46574,0.17415032
46575,0.29128024
46576,0.01188035
46577,0.33971718
46578,0.261689
46579,0.1851761
46580,0.14407028
46581,0.10948658
46582,0.34772244
46583,0.15944722
46584,0.21750031
46585,0.33702856
46586,0.0654984
46587,0.1614202
46588,0.4015085
46589,0.22298755
46590,0.21584405
46591,0.030325044
46592,0.20629787
46593,0.0738338
46594,0.065795794
46595,0.23738724
46596,0.032489896
46597,0.13330145
46598,0.2684351
46599,0.036712147
46600,0.012958805
46601,0.06948286
46602,0.31564087
46603,0.24582548
46604,0.34556612
46605,0.23535128
46606,0.011575879
46607,0.0455345
46608,0.11861494
46609,0.065795794
46610,0.22399186
46611,0.21013619
46612,0.14232308
46613,0.0584492
46614,0.06376091
46615,0.13330145
46616,0.1603403
46617,0.22575675
46618,0.1227494
46619,0.18801814
46620,0.06636786
46621,0.28319836
46622,0.030831939
46623,0.014858037
46624,0.24723358
46625,0.25503054
46626,0.18499397
46627,0.044078887
46628,0.20815091
46629,0.19246578
46630,0.13258204
46631,0.19246578
46632,0.18087389
46633,0.18087389
46634,0.21715043
46635,0.070613
46636,0.24484383
46637,0.21840656
46638,0.321129
46639,0.32517514
46640,0.13330145
46641,0.23738724
46642,0.012381411
46643,0.21557237
46644,0.2684351
46645,0.45660225
46646,0.031998917
46647,0.06636786
46648,0.21584405
46649,0.19246578
46650,0.16415836
46651,0.23099847
46652,0.24806114
46653,0.064839944
46654,0.27044383
46655,0.26230308
46656,0.17441867
46657,0.030831939
46658,0.21391498
46659,0.119161524
46660,0.1851761
46661,0.309784
46662,0.18499397
46663,0.032621495
46664,0.20180322
46665,0.13710915
46666,0.1926571
46667,0.32517514
46668,0.17063333
46669,0.23535128
46670,0.1603403
46671,0.24707447
46672,0.3178198
46673,0.100263804
46674,0.12915492
46675,0.12629835
46676,0.16384172
46677,0.21537
46678,0.049851157
46679,0.26230308
46680,0.16835234
46681,0.17415032
46682,0.19255096
46683,0.18311816
46684,0.06776106
46685,0.17135979
46686,0.2041842
46687,0.1099
46688,0.51679456
46689,0.13710915
46690,0.04800719
46691,0.17415032
46692,0.03886194
46693,0.0832467
46694,0.21537
46695,0.2427656
46696,0.14393654
46697,0.3073593
46698,0.29471365
46699,0.28319836
46700,0.030369598
46701,0.31902763
46702,0.29128024
46703,0.112206906
46704,0.32263342
46705,0.31068715
46706,0.27157223
46707,0.22399186
46708,0.030369598
46709,0.033628277
46710,0.3150247
46711,0.20073003
46712,0.12202137
46713,0.23738724
46714,0.22575675
46715,0.13021877
46716,0.32347643
46717,0.13459025
46718,0.16096495
46719,0.16879989
46720,0.4574435
46721,0.22320588
46722,0.26830593
46723,0.032621495
46724,0.13710915
46725,0.066448525
46726,0.17441867
46727,0.18500265
46728,0.030576028
46729,0.14062299
46730,0.23738724
46731,0.21750031
46732,0.08820387
46733,0.1258948
46734,0.18499397
46735,0.26230308
46736,0.123775996
46737,0.1578237
46738,0.065367624
46739,0.47450173
46740,0.24863109
46741,0.013041795
46742,0.25398162
46743,0.15600409
46744,0.20234022
46745,0.02127041
46746,0.18499397
46747,0.18549162
46748,0.06651397
46749,0.068256795
46750,0.2447681
46751,0.24191755
46752,0.27157223
46753,0.075716265
46754,0.17255937
46755,0.09647669
46756,0.1119179
46757,0.21584405
46758,0.12585606
46759,0.12202137
46760,0.16415836
46761,0.059034433
46762,0.20815091
46763,0.079700604
46764,0.32184157
46765,0.35308236
46766,0.26387414
46767,0.42627758
46768,0.53133565
46769,0.24582548
46770,0.1426746
46771,0.23738724
46772,0.18956883
46773,0.03277308
46774,0.2427656
46775,0.023286972
46776,0.13595064
46777,0.13330145
46778,0.31564087
46779,0.13710915
46780,0.23738724
46781,0.03413848
46782,0.21219435
46783,0.24582548
46784,0.0738338
46785,0.25923368
46786,0.24582548
46787,0.2427656
46788,0.17415032
46789,0.29471365
46790,0.21750031
46791,0.23738724
46792,0.39883447
46793,0.025992688
46794,0.29471365
46795,0.24725609
46796,0.24725609
46797,0.21584405
46798,0.18500265
46799,0.2745647
46800,0.17560592
46801,0.22399186
46802,0.09594017
46803,0.06920313
46804,0.1119179
46805,0.22085923
46806,0.06704986
46807,0.32517514
46808,0.22309434
46809,0.19246578
46810,0.21750031
46811,0.085630395
46812,0.13536723
46813,0.07651186
46814,0.14005262
46815,0.09008559
46816,0.22399186
46817,0.111225314
46818,0.013041795
46819,0.37325427
46820,0.21840656
46821,0.11644678
46822,0.28319836
46823,0.34772244
46824,0.2190207
46825,0.05189741
46826,0.23738724
46827,0.17241943
46828,0.123206235
46829,0.027045222
46830,0.09750839
46831,0.24734746
46832,0.03886194
46833,0.091712326
46834,0.37698665
46835,0.14393654
46836,0.12718302
46837,0.1305107
46838,0.3178198
46839,0.21557237
46840,0.29160178
46841,0.17415032
46842,0.20629787
46843,0.2658095
46844,0.046124756
46845,0.21584405
46846,0.079700604
46847,0.3073593
46848,0.18956883
46849,0.261689
46850,0.10545431
46851,0.28185752
46852,0.08794337
